办理时间,部门,是否网上办,材料数量,办理时长,满意度
2025-10-01,0,0,3.0,3.9,5.0
2025-03-27,5,0,4.0,5.5,4.6
2025-11-13,2,0,2.0,4.7,5.0
2025-03-08,8,1,6.0,3.5,5.0
2025-02-02,0,1,7.0,5.1,4.8
2025-10-20,6,1,3.0,3.2,5.0
2025-04-29,5,0,4.0,5.2,4.2
2024-12-08,0,1,4.0,3.6,5.0
2024-12-30,6,0,3.0,5.3,4.2
2025-07-10,0,1,5.0,5.4,4.3
2025-04-18,0,1,4.0,3.4,5.0
2025-10-12,0,1,3.0,4.3,5.0
2025-02-20,2,0,4.0,4.8,4.8
2025-11-22,2,1,3.0,1.8,5.0
2025-11-14,6,0,5.0,4.8,4.3
2025-07-06,6,0,4.0,4.9,4.5
2025-08-05,2,1,6.0,6.2,4.0
2025-02-01,5,1,4.0,4.5,5.0
2024-12-07,2,0,4.0,4.3,4.0
2025-06-07,5,0,5.0,4.9,4.5
2025-04-21,2,0,6.0,4.8,4.6
2025-10-06,2,1,3.0,2.8,5.0
2025-11-23,2,0,2.0,4.3,5.0
2025-07-07,0,0,8.0,6.7,3.5
2025-02-19,0,1,7.0,5.0,4.3
2024-12-11,2,1,2.0,2.6,5.0
2025-05-03,2,1,2.0,2.3,5.0
2025-05-15,2,1,6.0,5.5,4.0
2025-10-18,6,1,3.0,2.3,5.0
2025-04-30,6,0,5.0,6.0,4.1
2025-06-27,6,1,8.0,5.7,3.8
2024-12-16,0,1,3.0,4.9,5.0
2024-12-24,5,0,8.0,6.9,3.0
2025-11-29,6,0,4.0,6.2,3.7
2024-12-05,2,1,7.0,4.7,4.2
2025-08-27,0,0,5.0,6.1,3.9
2025-10-26,8,1,3.0,3.7,4.9
2025-09-06,0,1,7.0,5.8,4.3
2025-11-30,0,1,8.0,6.3,3.8
2025-11-30,8,1,5.0,4.1,5.0
2025-10-22,2,1,8.0,7.1,3.3
2024-12-21,8,1,5.0,5.3,4.6
2025-02-08,5,1,2.0,2.4,5.0
2025-02-13,0,1,4.0,3.5,5.0
2025-07-04,6,0,8.0,7.7,3.1
2025-05-07,0,0,3.0,4.2,5.0
2025-04-12,2,1,8.0,4.8,4.4
2025-08-25,6,0,2.0,5.2,4.8
2025-02-28,6,1,5.0,4.1,5.0
2025-09-06,2,1,5.0,4.9,5.0
2025-04-07,8,1,3.0,3.0,5.0
2024-12-21,2,1,4.0,3.8,5.0
2025-09-30,0,0,5.0,4.5,4.0
2025-03-27,8,1,8.0,6.1,3.8
2025-05-29,0,0,3.0,5.1,4.9
2025-05-04,0,0,6.0,5.8,4.0
2025-07-16,6,1,8.0,5.2,4.5
2024-12-27,2,0,2.0,4.0,5.0
2025-08-01,0,1,6.0,5.0,4.3
2025-01-06,0,0,8.0,7.4,3.4
2025-11-11,5,1,8.0,5.3,4.5
2025-08-15,6,1,8.0,4.8,3.8
2025-08-04,5,0,4.0,5.1,3.6
2025-04-24,5,1,3.0,4.6,5.0
2025-07-21,5,1,8.0,4.6,3.9
2025-01-10,5,0,2.0,4.4,4.7
2024-12-24,5,1,6.0,5.1,4.4
2024-12-21,5,0,8.0,6.9,2.7
2025-04-14,0,0,7.0,4.5,3.8
2025-04-25,6,0,6.0,5.3,4.6
2025-07-20,6,0,4.0,4.9,4.8
2025-10-27,0,0,5.0,4.2,4.2
2025-08-24,0,1,8.0,4.5,4.4
2025-06-27,6,0,3.0,5.5,4.6
2025-02-03,0,1,6.0,6.0,4.6
2025-04-23,6,0,5.0,5.7,4.5
2025-11-23,0,0,8.0,5.9,3.4
2025-08-27,8,0,5.0,4.7,4.1
2025-02-11,2,1,3.0,3.7,5.0
2024-12-31,6,1,2.0,3.5,5.0
2024-12-31,6,0,8.0,7.5,3.1
2025-03-31,2,0,4.0,5.8,4.3
2025-02-12,5,0,5.0,6.1,4.4
2025-11-13,0,1,8.0,6.2,3.4
2025-02-18,2,0,2.0,4.4,4.9
2025-04-07,6,1,3.0,4.2,5.0
2025-04-22,2,1,8.0,6.1,4.1
2025-01-05,0,1,5.0,4.3,4.6
2025-05-07,8,0,3.0,4.3,4.6
2025-09-28,6,0,7.0,7.3,2.8
2025-09-27,0,0,5.0,4.9,4.3
2025-07-14,2,0,8.0,6.7,3.5
2025-07-10,6,1,6.0,4.3,4.2
2025-08-02,5,1,6.0,3.8,5.0
2025-02-06,6,0,3.0,5.7,4.4
2025-05-16,2,0,3.0,4.0,5.0
2025-05-09,8,1,8.0,5.5,3.9
2025-11-10,5,1,8.0,6.3,3.6
2025-08-18,6,1,8.0,6.1,4.0
2025-05-13,5,1,8.0,5.9,4.6
2025-01-07,6,0,4.0,4.9,4.1
2025-10-08,2,1,4.0,3.0,5.0
2025-11-02,6,0,2.0,4.9,4.4
2025-04-17,0,1,2.0,4.9,5.0
2025-03-25,6,1,7.0,6.6,3.8
2025-04-29,0,0,5.0,6.0,4.0
2025-07-16,0,1,8.0,6.7,3.6
2025-11-15,5,1,6.0,4.4,4.5
2025-04-02,6,1,6.0,4.0,4.9
2025-04-04,5,1,3.0,2.7,5.0
2025-06-22,6,1,5.0,4.4,4.4
2025-07-21,0,1,8.0,6.7,4.0
2025-04-06,0,1,4.0,3.8,4.9
2025-10-21,0,0,3.0,4.4,4.8
2025-11-18,5,1,3.0,4.5,5.0
2025-01-12,5,1,5.0,5.6,4.4
2025-10-28,5,0,8.0,6.9,2.7
2025-03-23,6,1,5.0,4.9,4.4
2025-01-03,6,0,6.0,7.1,3.2
2025-04-12,0,1,8.0,4.9,4.3
2025-11-25,2,1,8.0,5.8,3.4
2025-08-23,6,0,6.0,6.5,3.7
2025-11-08,2,1,6.0,3.9,5.0
2025-08-03,2,0,3.0,4.8,4.2
2024-12-21,5,1,7.0,4.3,4.9
2025-04-13,6,0,4.0,4.9,4.9
2025-06-12,8,1,7.0,5.2,4.3
2025-01-26,5,0,5.0,4.7,4.2
2025-04-21,0,0,3.0,6.2,4.4
2025-04-23,8,1,7.0,6.2,4.4
2025-10-20,5,0,3.0,3.6,5.0
2025-06-05,0,1,3.0,3.7,5.0
2025-03-11,6,1,8.0,6.2,3.7
2025-03-29,6,0,3.0,5.5,4.5
2025-05-08,2,1,8.0,5.3,4.3
2025-08-09,0,1,8.0,5.0,4.7
2025-11-22,2,0,5.0,5.9,3.6
2025-11-29,2,1,5.0,3.6,5.0
2025-01-04,2,0,7.0,6.2,3.5
2024-12-01,0,1,4.0,4.5,4.9
2025-11-04,6,1,6.0,4.9,4.0
2025-03-11,0,1,2.0,3.2,4.6
2025-03-07,0,1,6.0,5.2,4.4
2025-06-21,6,1,2.0,2.4,5.0
2025-07-04,6,1,5.0,4.1,5.0
2024-12-30,5,0,4.0,5.9,4.6
2025-04-28,8,0,8.0,5.0,3.4
2025-06-11,6,0,8.0,6.3,3.6
2024-12-11,2,1,5.0,4.9,4.5
2024-12-27,6,0,7.0,5.6,3.7
2025-06-10,6,0,7.0,6.9,3.3
2025-09-27,2,1,6.0,5.8,4.4
2025-03-04,5,1,2.0,4.1,5.0
2025-08-15,5,1,3.0,3.5,5.0
2025-10-20,2,1,7.0,4.7,4.3
2025-06-02,0,0,2.0,4.0,5.0
2024-12-01,5,1,6.0,4.6,4.4
2025-03-20,6,0,5.0,6.2,3.9
2025-01-03,0,1,8.0,5.4,4.5
2025-11-07,6,0,5.0,4.9,3.8
2025-01-04,6,0,6.0,7.0,3.5
2025-10-12,6,1,6.0,5.6,4.1
2025-01-09,6,1,7.0,6.1,3.9
2025-08-14,6,1,8.0,5.2,4.4
2025-10-16,0,1,3.0,4.5,4.6
2025-09-29,6,1,5.0,4.5,4.8
2025-01-19,0,1,7.0,4.4,5.0
2025-11-05,6,0,6.0,4.1,4.3
2025-09-13,2,1,4.0,4.9,4.7
2025-11-18,5,1,7.0,3.5,5.0
2024-12-11,2,1,7.0,5.2,4.4
2025-06-22,6,1,6.0,5.2,4.6
2025-02-21,8,0,5.0,5.0,4.2
2025-01-18,6,0,5.0,5.0,4.4
2025-03-05,6,1,6.0,4.6,4.9
2024-12-23,6,1,3.0,3.1,5.0
2025-01-26,2,0,4.0,4.9,4.6
2025-05-04,2,0,7.0,4.9,3.8
2025-06-22,0,1,8.0,5.5,4.4
2025-01-18,5,0,3.0,5.1,4.4
2025-10-01,0,1,7.0,6.0,4.1
2025-06-06,5,1,7.0,6.1,3.9
2025-04-19,5,0,7.0,5.0,4.0
2025-08-23,8,1,6.0,4.8,4.6
2025-03-11,2,1,2.0,3.8,5.0
2025-07-07,6,1,8.0,6.2,4.6
2025-01-08,2,0,3.0,4.9,5.0
2025-06-09,2,1,5.0,4.6,4.8
2025-08-21,5,0,3.0,5.2,4.5
2025-09-10,6,0,3.0,3.9,5.0
2025-06-01,5,1,8.0,5.0,4.6
2025-11-17,6,0,8.0,7.5,3.0
2025-10-27,6,1,3.0,4.1,5.0
2025-11-16,6,1,6.0,4.7,4.6
2025-05-28,5,0,5.0,4.8,4.6
2025-02-21,0,0,3.0,4.4,4.7
2025-07-04,6,0,4.0,5.9,3.6
2025-11-30,6,1,7.0,5.6,4.4
2025-04-03,0,0,7.0,6.3,3.3
2025-11-14,6,1,8.0,6.2,3.8
2025-07-04,5,1,8.0,5.7,4.4
2025-02-18,6,0,3.0,4.0,5.0
2024-12-12,2,1,5.0,4.8,4.8
2025-02-01,2,1,6.0,4.5,4.7
2025-02-19,0,0,6.0,6.4,3.4
2024-12-24,5,1,2.0,3.1,5.0
2025-04-11,6,1,2.0,3.4,5.0
2025-03-06,5,1,6.0,4.3,5.0
2025-02-23,5,0,2.0,5.6,4.9
2025-05-08,6,0,8.0,6.2,3.0
2025-02-02,5,1,8.0,5.2,3.7
2025-04-28,8,1,8.0,6.9,3.3
2025-04-19,6,1,3.0,3.1,5.0
2025-11-03,0,0,6.0,6.4,3.8
2025-03-18,0,1,5.0,4.7,5.0
2025-05-31,0,0,5.0,4.9,4.3
2025-08-28,8,0,2.0,3.8,5.0
2025-06-25,0,0,6.0,5.5,4.0
2025-03-22,2,1,3.0,3.5,5.0
2025-11-15,5,0,7.0,6.2,3.4
2024-12-23,6,1,3.0,3.5,5.0
2025-08-11,5,1,8.0,5.4,4.2
2025-10-30,0,0,2.0,3.9,5.0
2025-06-10,2,1,6.0,4.8,4.5
2025-03-09,0,1,8.0,4.6,4.2
2025-04-27,0,1,5.0,4.3,5.0
2025-05-20,6,0,2.0,5.1,4.5
2025-10-27,0,1,4.0,3.5,5.0
2025-07-02,0,1,6.0,6.1,4.1
2025-02-07,2,1,2.0,4.6,5.0
2025-09-30,5,1,7.0,4.9,4.3
2025-03-14,0,0,3.0,4.5,4.8
2024-12-14,0,1,6.0,4.9,5.0
2025-09-08,6,0,7.0,5.6,4.1
2025-02-07,6,1,3.0,4.9,5.0
2025-09-09,0,0,5.0,5.1,4.6
2025-08-31,6,0,4.0,4.8,4.6
2025-08-21,2,1,2.0,3.9,5.0
2025-02-24,2,1,7.0,4.7,4.6
2025-04-07,2,1,5.0,3.4,4.5
2025-03-05,2,0,6.0,6.2,3.2
2025-09-23,0,1,8.0,6.1,4.0
2025-05-22,0,1,3.0,3.8,5.0
2025-01-20,5,1,7.0,4.8,4.3
2025-01-21,2,1,4.0,3.7,5.0
2025-10-16,0,1,7.0,6.6,3.9
2025-02-18,6,1,6.0,5.0,4.6
2025-05-06,5,1,4.0,3.7,5.0
2025-08-07,8,1,4.0,2.8,5.0
2025-07-29,0,1,7.0,5.0,4.6
2025-10-03,8,1,5.0,5.7,4.5
2025-02-02,5,0,8.0,5.6,3.7
2025-11-20,0,1,3.0,2.4,5.0
2025-11-10,5,1,5.0,6.1,3.8
2025-02-25,6,0,5.0,4.6,4.4
2025-03-06,0,1,7.0,6.5,3.6
2024-12-12,5,0,2.0,4.3,5.0
2025-08-15,0,1,2.0,3.3,5.0
2025-11-12,8,1,3.0,4.3,5.0
2025-04-02,0,0,5.0,6.2,4.6
2025-06-29,5,1,6.0,4.9,4.6
2025-11-29,6,1,8.0,5.8,3.5
2025-06-22,6,0,6.0,5.7,4.6
2025-05-09,5,1,4.0,3.1,4.9
2024-12-31,5,1,3.0,4.6,5.0
2025-03-30,8,1,4.0,4.2,5.0
2025-02-07,8,1,8.0,5.4,4.5
2025-04-14,5,1,7.0,5.5,4.7
2024-12-02,2,0,3.0,6.0,4.0
2025-06-01,6,1,2.0,2.1,5.0
2025-01-04,6,0,2.0,4.9,4.9
2025-07-18,2,1,6.0,5.1,4.7
2025-07-02,6,1,8.0,5.5,3.7
2025-05-07,0,0,5.0,5.7,4.4
2025-07-04,0,1,2.0,2.8,5.0
2025-08-19,2,1,7.0,5.5,4.5
2025-05-14,2,0,5.0,5.4,4.3
2025-01-07,2,0,3.0,3.0,5.0
2025-09-22,0,1,7.0,5.5,4.2
2025-01-07,6,0,2.0,4.9,5.0
2025-10-18,8,0,6.0,5.9,3.9
2025-10-25,6,1,6.0,5.2,4.3
2025-01-25,0,1,6.0,6.7,4.6
2025-09-27,6,0,8.0,5.8,3.7
2025-02-01,0,0,2.0,4.8,5.0
2025-05-14,6,1,6.0,4.9,4.9
2025-07-13,0,0,8.0,6.9,3.4
2025-10-17,6,0,4.0,5.0,4.0
2025-05-20,8,0,3.0,4.9,4.8
2025-01-23,0,0,8.0,5.4,4.1
2025-11-07,2,1,6.0,4.6,4.6
2025-06-20,6,0,8.0,7.5,2.9
2025-11-22,0,0,4.0,5.2,4.9
2025-01-07,8,1,5.0,5.5,4.4
2025-03-17,8,1,3.0,3.8,5.0
2025-09-29,6,0,2.0,4.2,4.8
2025-06-21,5,1,6.0,4.9,4.9
2025-02-04,6,1,7.0,4.0,5.0
2025-01-20,5,0,6.0,6.4,3.6
2025-04-25,8,1,3.0,3.6,5.0
2025-01-23,5,1,5.0,4.3,5.0
2025-02-15,5,1,3.0,4.0,5.0
2025-06-06,0,1,4.0,4.9,5.0
2025-03-05,8,0,5.0,5.4,4.2
2025-04-05,8,1,8.0,5.3,3.5
2025-02-19,6,0,4.0,4.9,4.6
2025-01-03,6,1,8.0,5.7,4.1
2025-09-22,0,0,8.0,7.8,3.2
2025-06-14,0,1,4.0,5.6,4.5
2025-05-11,6,1,7.0,4.4,4.7
2025-05-19,5,1,5.0,5.2,4.6
2024-12-01,6,1,5.0,5.2,4.2
2025-10-27,8,0,3.0,4.1,4.7
2025-11-09,0,1,8.0,5.3,4.0
2025-02-22,8,1,5.0,5.0,5.0
2025-01-02,6,1,6.0,4.6,5.0
2025-03-19,0,1,6.0,5.4,4.4
2025-03-09,5,1,8.0,6.3,3.9
2025-02-15,0,1,4.0,4.6,5.0
2025-02-03,0,0,6.0,6.0,4.0
2025-07-24,0,0,5.0,5.7,4.3
2025-02-15,5,1,6.0,5.1,4.1
2025-06-25,0,0,8.0,5.5,3.4
2025-11-21,5,0,4.0,3.9,4.6
2025-07-15,6,1,2.0,2.9,5.0
2025-03-19,6,1,5.0,4.7,4.6
2024-12-28,8,1,5.0,3.6,5.0
2025-09-19,0,1,8.0,5.8,4.5
2024-12-02,5,1,4.0,4.6,4.7
2025-02-10,0,1,7.0,7.3,3.6
2025-05-02,0,0,3.0,5.1,4.6
2025-07-30,5,0,4.0,6.2,4.1
2025-08-17,6,1,8.0,7.3,3.4
2025-03-12,5,1,7.0,7.1,4.1
2025-03-21,6,1,4.0,4.9,4.9
2025-01-05,5,0,4.0,4.9,4.2
2025-03-01,8,1,5.0,3.7,5.0
2025-01-01,0,1,2.0,2.2,5.0
2025-05-22,0,1,7.0,6.3,4.4
2025-09-21,2,0,2.0,5.4,4.3
2025-04-14,0,1,8.0,5.8,3.6
2025-01-24,5,1,6.0,4.7,4.6
2025-04-21,6,1,2.0,3.4,5.0
2025-09-27,0,1,7.0,6.4,3.9
2025-01-03,6,1,4.0,4.0,5.0
2025-07-07,2,1,8.0,5.7,4.6
2025-07-17,2,1,7.0,6.6,4.0
2025-07-17,2,1,3.0,4.9,5.0
2025-06-13,2,1,2.0,3.9,5.0
2025-08-30,2,0,2.0,6.0,4.2
2025-10-16,5,0,4.0,5.9,4.0
2025-08-15,2,1,7.0,4.0,5.0
2025-02-13,2,1,3.0,3.3,5.0
2025-06-27,0,1,8.0,5.9,3.8
2024-12-01,6,0,3.0,4.9,4.6
2025-04-15,6,0,6.0,5.3,3.5
2025-07-06,0,1,6.0,5.1,4.3
2025-09-29,6,0,4.0,6.3,4.0
2025-01-27,0,1,2.0,3.9,5.0
2024-12-31,6,0,5.0,6.7,3.7
2025-11-19,6,1,7.0,5.4,4.8
2025-10-01,5,0,7.0,3.5,4.5
2025-10-13,5,0,6.0,7.0,3.6
2025-05-11,2,1,7.0,5.0,4.3
2025-02-22,0,1,2.0,3.9,5.0
2025-10-31,8,1,4.0,3.3,4.6
2025-02-19,0,0,5.0,5.7,4.6
2025-02-27,0,0,5.0,5.9,4.0
2025-09-23,5,0,2.0,3.7,5.0
2025-01-06,0,1,2.0,3.1,5.0
2025-09-30,2,0,8.0,7.8,2.6
2025-10-12,0,1,5.0,3.1,5.0
2025-05-30,0,1,6.0,4.7,4.8
2025-03-15,6,1,6.0,3.5,5.0
2025-08-03,0,1,6.0,4.7,4.7
2025-09-14,8,1,7.0,5.5,4.4
2024-12-28,0,1,8.0,5.9,4.1
2024-12-17,0,0,5.0,6.2,3.8
2025-05-25,0,1,4.0,4.4,5.0
2025-08-02,6,0,2.0,3.9,4.4
2024-12-06,2,0,5.0,4.3,4.7
2025-08-19,6,1,2.0,1.8,5.0
2025-02-19,0,0,6.0,4.6,4.4
2024-12-15,6,0,4.0,5.2,4.6
2025-01-14,6,0,5.0,6.1,4.2
2025-04-18,6,0,2.0,3.8,4.9
2025-02-20,2,1,4.0,4.7,4.9
2025-04-29,5,1,7.0,4.2,4.8
2025-03-14,5,1,5.0,5.5,4.4
2025-05-29,8,1,2.0,3.1,5.0
2025-05-27,5,0,5.0,6.2,4.0
2025-10-17,8,0,6.0,6.1,3.9
2025-10-09,0,1,5.0,5.4,4.5
2025-09-13,5,1,4.0,3.5,5.0
2025-05-24,2,0,3.0,5.8,4.7
2025-01-19,5,0,5.0,5.0,4.1
2025-02-09,5,1,2.0,3.4,5.0
2025-04-19,8,0,2.0,4.7,4.9
2024-12-11,6,0,5.0,5.5,4.0
2025-06-10,5,1,2.0,4.3,5.0
2025-06-12,5,1,5.0,4.8,4.4
2024-12-09,6,1,4.0,4.9,5.0
2025-11-26,0,1,8.0,6.3,3.6
2025-06-02,0,1,2.0,4.0,5.0
2025-02-19,0,1,5.0,5.1,4.3
2025-06-21,6,1,6.0,4.9,4.7
2025-10-15,0,1,3.0,4.4,5.0
2025-01-01,6,1,2.0,2.3,5.0
2025-11-20,5,0,7.0,5.5,3.5
2025-07-30,2,1,2.0,3.0,5.0
2025-05-01,5,0,4.0,5.5,3.7
2025-07-18,5,1,4.0,4.7,5.0
2025-10-02,8,1,6.0,4.9,4.6
2025-11-07,0,1,8.0,5.0,4.5
2025-10-23,6,1,2.0,3.4,5.0
2025-02-10,8,1,6.0,5.4,4.6
2025-11-06,2,0,4.0,4.8,4.1
2025-05-23,5,1,3.0,3.4,5.0
2025-03-09,0,1,3.0,3.1,5.0
2024-12-22,6,0,6.0,6.3,3.7
2025-04-08,0,1,8.0,6.9,4.0
2024-12-29,2,0,5.0,5.3,4.1
2024-12-12,0,1,6.0,3.9,4.7
2025-04-19,5,1,3.0,5.4,4.7
2025-09-12,6,0,7.0,6.1,3.8
2025-01-13,0,0,2.0,4.2,4.8
2025-07-11,0,1,5.0,3.0,5.0
2024-12-19,2,0,8.0,6.8,3.7
2025-05-13,8,1,6.0,4.6,4.4
2025-09-23,6,0,4.0,5.9,3.9
2025-03-20,6,0,5.0,4.4,3.9
2025-10-02,0,1,7.0,4.7,4.4
2025-01-04,5,0,4.0,5.5,4.0
2025-11-25,5,1,3.0,3.6,5.0
2025-10-30,6,0,7.0,7.3,3.5
2025-04-22,6,1,6.0,4.4,4.8
2025-08-27,5,0,8.0,6.9,3.3
2025-05-07,2,0,2.0,5.2,4.8
2025-10-06,0,0,3.0,5.3,4.2
2024-12-02,5,1,3.0,4.2,5.0
2025-05-29,2,1,7.0,4.2,4.6
2025-09-15,6,0,5.0,6.1,4.1
2025-05-20,0,0,7.0,4.9,3.5
2025-09-16,6,1,7.0,6.1,4.1
2025-03-28,6,1,3.0,3.3,5.0
2025-07-02,2,1,7.0,5.5,4.6
2025-09-09,6,1,3.0,5.0,5.0
2024-12-05,0,0,4.0,4.6,4.3
2025-06-29,5,1,6.0,6.3,4.2
2025-11-30,5,0,8.0,6.7,3.2
2025-03-16,2,0,3.0,3.9,5.0
2025-09-16,8,0,7.0,5.8,3.7
2025-04-07,0,1,8.0,6.5,3.5
2025-01-15,5,1,3.0,4.2,5.0
2025-10-06,6,1,5.0,4.6,4.7
2025-07-05,2,1,8.0,5.5,4.4
2024-12-25,2,1,7.0,5.8,4.4
2025-11-29,5,0,4.0,4.4,4.9
2025-01-27,6,0,8.0,6.1,3.3
2025-05-30,6,1,6.0,7.0,4.5
2025-03-31,5,1,6.0,5.9,4.2
2025-01-05,0,1,8.0,6.2,4.5
2025-03-07,5,0,5.0,4.1,4.6
2025-06-22,6,1,6.0,4.0,4.7
2025-04-10,5,1,2.0,2.8,5.0
2025-09-01,6,1,8.0,4.4,5.0
2025-11-17,5,0,8.0,6.4,3.4
2025-06-11,0,1,3.0,3.5,5.0
2025-01-01,0,1,6.0,4.4,5.0
2025-01-30,5,0,3.0,3.3,5.0
2025-09-04,6,0,6.0,6.5,4.0
2025-03-27,2,0,2.0,3.9,5.0
2025-05-18,0,1,4.0,5.5,4.3
2025-10-06,0,0,4.0,7.0,3.3
2024-12-25,5,0,8.0,6.6,3.2
2025-05-27,0,1,7.0,5.0,4.5
2025-05-03,5,1,5.0,4.5,4.7
2024-12-16,5,0,4.0,5.3,4.1
2025-05-23,0,1,6.0,5.2,4.4
2025-11-27,0,1,4.0,4.4,4.7
2025-09-15,5,1,6.0,5.0,5.0
2025-07-26,5,0,6.0,6.5,3.5
2025-05-07,0,1,7.0,6.9,4.1
2024-12-16,2,1,3.0,3.6,5.0
2025-06-11,6,0,6.0,4.3,4.2
2025-06-25,6,1,6.0,6.3,3.8
2025-10-21,6,1,4.0,2.7,5.0
2025-04-13,8,0,6.0,6.7,3.5
2024-12-02,0,1,5.0,5.2,4.3
2025-07-16,6,1,6.0,3.9,5.0
2024-12-19,2,1,5.0,3.9,4.9
2025-05-08,0,1,4.0,3.9,5.0
2025-04-24,2,0,8.0,5.9,3.5
2025-04-27,0,1,7.0,4.9,4.2
2025-11-15,6,1,8.0,4.2,4.4
2025-06-28,6,1,6.0,4.4,4.7
2025-08-26,5,1,6.0,4.0,5.0
2025-10-07,0,0,7.0,5.2,3.9
2025-07-03,5,1,2.0,2.1,5.0
2024-12-28,6,1,6.0,4.9,4.5
2025-09-15,8,1,4.0,3.6,5.0
2025-03-07,0,1,6.0,4.6,5.0
2025-07-14,2,0,7.0,6.4,3.5
2025-02-08,2,0,4.0,5.1,4.2
2025-11-30,6,0,2.0,3.3,5.0
2025-10-25,6,1,4.0,4.1,4.7
2025-05-11,8,1,5.0,4.1,4.5
2025-11-22,8,0,7.0,6.4,4.6
2024-12-13,8,0,5.0,5.2,4.3
2024-12-09,0,0,5.0,5.1,4.8
2025-04-25,2,1,8.0,5.5,4.4
2025-01-22,6,0,2.0,4.4,5.0
2025-11-15,5,1,2.0,3.2,5.0
2025-07-14,6,0,4.0,5.3,4.6
2025-05-04,2,1,8.0,6.2,4.0
2025-04-24,8,0,4.0,4.1,4.8
2024-12-13,6,0,6.0,5.3,4.1
2025-10-13,0,1,4.0,3.8,5.0
2025-03-29,6,1,5.0,5.4,4.8
2025-09-09,0,0,7.0,4.9,4.6
2025-05-12,0,1,5.0,5.2,4.3
2025-04-03,5,1,8.0,5.1,4.2
2025-11-26,0,1,3.0,3.7,5.0
2025-03-03,2,0,8.0,4.9,4.6
2025-08-28,5,0,2.0,5.4,4.7
2025-09-11,2,1,4.0,3.8,5.0
2025-05-17,0,0,8.0,5.7,3.6
2025-04-20,5,0,4.0,5.0,4.9
2025-01-27,6,1,7.0,4.0,4.6
2024-12-07,2,1,3.0,4.0,5.0
2025-05-17,6,1,8.0,6.4,3.8
2025-04-21,2,1,7.0,4.2,5.0
2025-05-18,2,1,7.0,5.8,4.0
2025-06-26,6,1,8.0,4.9,4.4
2025-10-25,8,1,6.0,5.4,4.8
2025-08-07,5,1,8.0,6.6,4.1
2025-02-04,0,1,6.0,6.6,3.3
2025-01-05,8,1,4.0,3.5,5.0
2024-12-03,8,0,6.0,5.5,3.9
2025-01-17,0,1,3.0,4.4,4.9
2025-07-20,6,1,4.0,4.9,4.6
2025-06-25,0,0,5.0,6.4,3.5
2025-03-04,5,0,2.0,3.9,5.0
2025-09-05,8,1,5.0,4.0,5.0
2025-02-23,2,1,2.0,3.4,5.0
2025-01-30,0,0,6.0,5.7,4.1
2025-10-03,6,0,3.0,5.1,4.5
2024-12-06,8,1,6.0,4.2,4.7
2025-08-15,5,0,2.0,4.0,4.5
2024-12-19,0,1,8.0,5.1,4.1
2025-08-04,6,1,7.0,4.6,4.8
2025-05-29,0,1,6.0,5.3,4.5
2025-10-06,6,1,2.0,3.1,5.0
2025-09-15,2,1,4.0,4.2,5.0
2025-05-05,6,1,5.0,4.1,5.0
2025-10-05,0,1,3.0,4.0,5.0
2025-02-08,8,1,7.0,4.4,4.4
2025-10-05,2,0,3.0,5.2,4.5
2025-09-23,8,1,5.0,4.7,4.8
2024-12-30,5,1,6.0,5.5,4.6
2025-10-07,6,1,6.0,3.6,5.0
2025-02-09,0,0,8.0,6.7,3.4
2025-10-28,0,1,2.0,3.6,5.0
2025-09-29,5,1,3.0,2.7,5.0
2025-08-08,5,1,8.0,6.2,3.6
2025-05-30,0,1,3.0,4.9,4.8
2025-06-13,8,0,6.0,4.9,2.7
2025-03-18,5,1,3.0,3.2,5.0
2025-09-02,6,1,8.0,6.1,4.0
2025-10-21,5,1,4.0,5.6,5.0
2025-05-17,6,0,4.0,5.3,4.6
2025-01-21,6,0,8.0,6.1,3.4
2025-01-18,5,0,8.0,6.5,3.6
2025-09-06,0,1,8.0,7.2,3.1
2025-03-23,6,1,3.0,3.9,5.0
2024-12-07,6,0,8.0,6.4,3.4
2025-01-13,5,0,6.0,6.6,3.3
2025-11-10,2,0,5.0,6.4,3.7
2025-11-22,0,1,4.0,5.9,4.8
2025-02-20,5,0,5.0,6.2,3.9
2025-10-30,0,0,3.0,4.3,5.0
2025-05-02,2,1,2.0,3.7,5.0
2024-12-06,8,0,6.0,8.0,3.4
2025-05-13,6,0,7.0,6.9,3.4
2025-06-14,6,1,2.0,3.5,5.0
2025-10-22,5,1,4.0,4.3,4.7
2025-04-13,2,0,8.0,5.7,3.5
2025-06-10,2,0,2.0,5.8,4.3
2025-03-24,5,0,5.0,5.3,4.1
2025-04-29,2,1,8.0,5.2,4.4
2025-01-24,6,0,4.0,5.8,4.0
2025-07-27,2,1,8.0,5.4,4.0
2025-04-01,6,1,2.0,4.3,5.0
2025-10-27,0,1,3.0,3.1,5.0
2025-07-17,6,1,8.0,6.0,4.3
2025-04-24,5,0,8.0,6.0,3.9
2025-11-12,6,0,3.0,4.3,5.0
2025-06-10,6,1,7.0,5.2,3.8
2025-10-21,6,0,5.0,6.2,4.5
2025-03-31,0,1,3.0,4.4,5.0
2025-03-28,6,1,7.0,5.6,4.1
2025-11-06,5,0,8.0,6.5,3.2
2025-02-07,2,1,5.0,2.9,5.0
2025-03-28,0,0,7.0,5.0,4.0
2024-12-18,2,0,8.0,7.2,3.2
2025-09-09,6,0,2.0,4.0,4.6
2025-08-04,6,1,7.0,5.1,4.7
